userId	movieId	tag	timestamp
105792	1196	sequel	1275190580
112116	1196	aliens	1416577562
115820	1196	aliens	1241224537
115820	1196	sequel	1241224492
116319	1196	sequel	1513049015
120092	1196	aliens	1533485409
124974	1196	fantasy	1264279270
125239	1196	aliens	1473586814
125239	1196	fantasy	1473586787
131347	1196	fantasy	1557195502
131347	1196	sequel	1557195607
131454	1196	fantasy	1325942470
136234	1196	fantasy	1245006632
141263	1196	aliens	1342860610
142781	1196	fantasy	1519133289
144406	1196	fantasy	1489765193
145061	1196	fantasy	1137734922
145650	1196	fantasy	1347774731
146338	1196	aliens	1461687854
146338	1196	fantasy	1461687835
146703	1196	aliens	1534880125
148306	1196	aliens	1461883981
148306	1196	fantasy	1461883963
148306	1196	sequel	1461883989
149044	1196	aliens	1514303296
151732	1196	aliens	1458357129
151732	1196	fantasy	1458357114
5503	1197	fantasy	1375248279
5819	1197	fantasy	1567947147
7335	1197	fantasy	1502931208
7377	1197	fantasy	1166332055
7570	1197	fantasy	1535719489
9492	1197	fantasy	1555191505
11338	1197	fantasy	1297971543
11952	1197	fantasy	1268551103
13788	1197	fantasy	1447354417
15204	1197	fantasy	1306922152
17022	1197	fantasy	1472054555
19346	1197	fantasy	1500841863
22203	1197	fantasy	1462123596
25901	1197	fantasy	1563662779
29732	1197	fantasy	1543210518
30178	1197	fantasy	1140446869
36159	1197	fantasy	1512324227
41085	1197	fantasy	1386459537
44444	1197	fantasy	1506745874
44572	1197	fantasy	1294130370
44960	1197	fantasy	1284679458
47969	1197	fantasy	1279405610
48664	1197	fantasy	1462368781
50416	1197	fantasy	1283027757
51184	1197	fantasy	1243970747
51799	1197	fantasy	1445474533
55236	1197	fantasy	1489938377
56238	1197	fantasy	1242994392
58906	1197	fantasy	1163101469
60024	1197	fantasy	1334156847
61204	1197	fantasy	1459120458
61718	1197	fantasy	1455981699
65243	1197	fantasy	1517564892
67000	1197	fantasy	1247161922
70176	1197	fantasy	1432084057
71609	1197	fantasy	1444501700
78960	1197	fantasy	1282611377
97160	1197	fantasy	1357083914
98936	1197	fantasy	1263874803
99325	1197	fantasy	1492435827
101821	1197	fantasy	1245073931
102850	1197	fantasy	1529592311
103598	1197	fantasy	1311008923
105792	1197	fantasy	1286644214
109758	1197	fantasy	1245684898
110915	1197	fantasy	1458939182
112887	1197	fantasy	1570427014
113623	1197	fantasy	1358455492
116327	1197	fantasy	1271753310
116587	1197	fantasy	1235836399
116597	1197	fantasy	1396154182
116930	1197	fantasy	1354719457
122105	1197	fantasy	1360727380
122715	1197	fantasy	1234762140
124244	1197	fantasy	1298298912
131240	1197	fantasy	1429357655
134386	1197	fantasy	1525535892
134841	1197	fantasy	1438929889
135601	1197	fantasy	1442721820
137365	1197	fantasy	1306971030
140182	1197	fantasy	1449705675
141263	1197	fantasy	1377805419
142712	1197	fantasy	1439133971
143091	1197	fantasy	1312315727
143863	1197	fantasy	1503688607
143964	1197	fantasy	1241911053
145978	1197	fantasy	1454805301
146757	1197	fantasy	1456508224
147388	1197	fantasy	1290762053
147750	1197	fantasy	1419088504
149238	1197	fantasy	1465792882
151732	1197	fantasy	1412391906
152790	1197	fantasy	1403415824
153899	1197	fantasy	1456648317
155454	1197	fantasy	1325540894
15078	1199	fantasy	1296345599
44147	1199	fantasy	1454879080
44616	1199	fantasy	1533465754
58084	1199	fantasy	1328219256
64537	1199	fantasy	1481718108
103598	1199	fantasy	1400937309
135039	1199	fantasy	1458262581
145061	1199	fantasy	1138336823
3394	1200	Alien	1525183628
3394	1200	aliens	1525183551
3394	1200	sequel	1525183694
3448	1200	Alien	1540275528
3448	1200	aliens	1540275511
6038	1200	aliens	1397660893
6550	1200	alien	1527452944
7273	1200	aliens	1262289822
7295	1200	aliens	1435155788
12493	1200	aliens	1469735738
13788	1200	aliens	1446135614
16134	1200	Alien	1549970704
16134	1200	aliens	1549970693
21096	1200	aliens	1245050582
28493	1200	Alien	1417416241
28493	1200	aliens	1417416219
30835	1200	aliens	1251534383
30839	1200	Alien	1441880286
30839	1200	aliens	1441880290
32293	1200	aliens	1485692179
34047	1200	aliens	1364593581
34164	1200	aliens	1410175578
36159	1200	Alien	1520727352
36159	1200	aliens	1520727318
42923	1200	aliens	1333707260
47658	1200	alien	1557111991
49068	1200	aliens	1268433516
51799	1200	aliens	1445401819
53708	1200	aliens	1270954306
54526	1200	aliens	1284302235
56238	1200	alien	1242989458
56238	1200	aliens	1242989460
56733	1200	Alien	1442130297
56733	1200	aliens	1442130278
58385	1200	aliens	1541969650
59391	1200	aliens	1436409308
60024	1200	alien	1334328475
63042	1200	aliens	1516835173
63769	1200	aliens	1450618162
65860	1200	alien	1567002214
65860	1200	aliens	1567002197
66999	1200	aliens	1485037556
67928	1200	aliens	1262275317
68096	1200	alien	1561870788
68096	1200	aliens	1561870763
76718	1200	aliens	1247937270
78688	1200	aliens	1429084344
78897	1200	Alien	1447517676
78897	1200	aliens	1447517648
78897	1200	sequel	1447517693
79880	1200	alien	1241745568
79880	1200	aliens	1241745569
81723	1200	aliens	1161198700
84442	1200	aliens	1154126109
84824	1200	aliens	1425983601
86425	1200	aliens	1365943813
87384	1200	aliens	1560588303
98936	1200	aliens	1264226662
99213	1200	aliens	1563214949
100046	1200	aliens	1398407098
101505	1200	aliens	1479761821
103883	1200	sequel	1248042719
104394	1200	alien	1247636060
104394	1200	aliens	1247636063
107151	1200	aliens	1543962878
107280	1200	aliens	1249388518
110243	1200	aliens	1151965538
114343	1200	aliens	1241638100
116473	1200	Alien	1457284753
116473	1200	aliens	1457284736
119580	1200	Alien	1525641646
120343	1200	aliens	1465004196
125239	1200	aliens	1473586959
128144	1200	Alien	1446649810
128144	1200	aliens	1446649792
129538	1200	aliens	1457901252
131454	1200	aliens	1328612593
136355	1200	aliens	1440152236
139597	1200	aliens	1335445829
139597	1200	sequel	1335445857
140182	1200	aliens	1449704480
141103	1200	aliens	1466692966
141263	1200	alien	1341210812
141263	1200	aliens	1341210813
142337	1200	aliens	1573108822
144394	1200	alien	1562193145
144394	1200	aliens	1562193119
146338	1200	aliens	1461687815
147045	1200	Alien	1139047874
149044	1200	aliens	1514303345
151732	1200	aliens	1409358330
154146	1200	aliens	1537722389
154396	1200	aliens	1455972224
155146	1200	alien	1311157990
155146	1200	aliens	1311157993
155146	1200	sequel	1438631974
95673	1201	sequel	1523070976
3394	1210	aliens	1532247502
3448	1210	aliens	1492783721
3448	1210	fantasy	1492783717
3570	1210	fantasy	1546452988
8407	1210	aliens	1572828073
8407	1210	fantasy	1572828068
13788	1210	aliens	1446135533
15204	1210	aliens	1555766714
15204	1210	fantasy	1555766707
15560	1210	sequel	1487215220
19759	1210	fantasy	1428357823
21096	1210	aliens	1298337958
26130	1210	aliens	1433337446
26245	1210	fantasy	1242279595
27560	1210	aliens	1535084658
27560	1210	fantasy	1535084653
28826	1210	fantasy	1355490899
35058	1210	aliens	1553684970
35058	1210	fantasy	1325783671
36159	1210	fantasy	1437929929
36312	1210	aliens	1243748577
42923	1210	fantasy	1330417255
44444	1210	aliens	1506307411
44444	1210	fantasy	1506307402
44444	1210	sequel	1506307421
45485	1210	sequel	1248707147
54838	1210	aliens	1239149302
55783	1210	fantasy	1494680139
56238	1210	aliens	1261936213
56238	1210	fantasy	1261936216
62919	1210	fantasy	1140522154
64845	1210	aliens	1386638662
64966	1210	sequel	1137170542
68275	1210	fantasy	1552151035
73565	1210	fantasy	1260669334
73613	1210	fantasy	1339803810
75665	1210	fantasy	1385395560
78897	1210	aliens	1446575777
78897	1210	fantasy	1446575767
81363	1210	aliens	1449694298
81723	1210	fantasy	1161198703
89320	1210	fantasy	1147449663
90908	1210	fantasy	1454936046
91866	1210	fantasy	1400031315
97160	1210	fantasy	1357083870
99605	1210	fantasy	1476318577
99635	1210	aliens	1314507116
100046	1210	aliens	1378926069
104394	1210	aliens	1290639198
104394	1210	fantasy	1290639200
105792	1210	fantasy	1275190624
105792	1210	sequel	1275190626
109441	1210	aliens	1417243136
109441	1210	fantasy	1417243161
109441	1210	sequel	1417243175
109560	1210	aliens	1444529879
109560	1210	sequel	1444529879
112887	1210	aliens	1570715944
112887	1210	fantasy	1570715938
112887	1210	sequel	1570715953
115820	1210	aliens	1241224728
115820	1210	fantasy	1241224715
115820	1210	sequel	1241224684
120092	1210	aliens	1533325844
124601	1210	sequel	1137103271
124974	1210	fantasy	1255300961
124974	1210	sequel	1255300981
125239	1210	aliens	1473586892
125239	1210	fantasy	1473586877
131347	1210	fantasy	1559971584
131888	1210	fantasy	1215514966
141837	1210	fantasy	1148927402
145061	1210	fantasy	1137734985
145650	1210	Aliens	1347773156
145650	1210	Fantasy	1347773148
146703	1210	aliens	1534880147
151023	1210	aliens	1310850165
151732	1210	aliens	1514684449
151732	1210	fantasy	1514684443
152313	1210	fantasy	1153362235
1881	1214	aliens	1298618318
3148	1214	aliens	1568327137
3394	1214	alien	1525182789
3394	1214	aliens	1525182753
3448	1214	alien	1532083917
3448	1214	aliens	1532075283
6550	1214	alien	1528612557
6773	1214	aliens	1494847709
7295	1214	aliens	1435155733
10754	1214	aliens	1518146882
11588	1214	aliens	1463241387
12493	1214	aliens	1469735859
13788	1214	aliens	1446135439
13821	1214	aliens	1445360925
15078	1214	alien	1296358135
15078	1214	aliens	1296358137
16134	1214	aliens	1549970660
16468	1214	aliens	1435206020
21096	1214	aliens	1245050540
23934	1214	aliens	1357091222
26621	1214	alien	1488041072
26621	1214	aliens	1488041054
29936	1214	aliens	1306031815
30178	1214	alien	1141535711
30178	1214	aliens	1141535711
30442	1214	aliens	1291358737
30839	1214	alien	1441880382
30839	1214	aliens	1441880339
32922	1214	aliens	1275942114
34047	1214	aliens	1338839347
34164	1214	aliens	1410175646
36159	1214	aliens	1437930741
36535	1214	Aliens	1161649711
40416	1214	aliens	1248635360
40491	1214	alien	1515051125
40491	1214	aliens	1515051099
42923	1214	aliens	1337315442
51322	1214	aliens	1339464603
51799	1214	aliens	1445401547
52093	1214	aliens	1473193844
53708	1214	alien	1270954284
53708	1214	aliens	1270954285
54526	1214	aliens	1284302267
56238	1214	alien	1350062659
56320	1214	aliens	1245562166
58385	1214	aliens	1541969796
59391	1214	aliens	1501041103
60024	1214	alien	1334328378
60192	1214	aliens	1284812356
63042	1214	aliens	1516835127
63769	1214	aliens	1450618205
65860	1214	alien	1567002250
65860	1214	aliens	1567002233
66305	1214	aliens	1533516942
66328	1214	alien	1199159528
66999	1214	alien	1485037960
66999	1214	aliens	1485037941
67928	1214	aliens	1262275171
68096	1214	alien	1561871064
68096	1214	aliens	1561871044
69242	1214	aliens	1315821030
76718	1214	aliens	1247937273
77892	1214	aliens	1427178513
78897	1214	alien	1447517830
78897	1214	aliens	1447517789
79880	1214	alien	1241745539
79880	1214	aliens	1241745488
84442	1214	aliens	1154126478
86425	1214	aliens	1365943837
86942	1214	aliens	1287994266
90691	1214	aliens	1252613913
92018	1214	aliens	1525501752
93305	1214	aliens	1177126637
94552	1214	alien	1466114983
94552	1214	aliens	1466114974
98936	1214	aliens	1263876560
99213	1214	aliens	1563214897
101874	1214	alien	1489097130
101874	1214	aliens	1489097117
103418	1214	aliens	1462844234
103598	1214	aliens	1410869727
103883	1214	alien	1248054252
104394	1214	alien	1247635969
104394	1214	aliens	1247635973
105412	1214	aliens	1499543905
105716	1214	aliens	1516150806
105728	1214	aliens	1477868102
105738	1214	alien	1496792210
105738	1214	aliens	1496792181
107151	1214	aliens	1543962811
109146	1214	aliens	1289861070
109697	1214	aliens	1448159334
109827	1214	aliens	1285738083
110243	1214	aliens	1151967055
112802	1214	aliens	1527534175
112887	1214	alien	1570427829
112887	1214	aliens	1570427815
114644	1214	aliens	1450634315
116473	1214	alien	1457284853
116473	1214	aliens	1457284802
117764	1214	alien	1483835041
117764	1214	aliens	1483835019
119580	1214	Alien	1525641695
120343	1214	alien	1465004155
120343	1214	aliens	1465004164
122105	1214	aliens	1359671771
131347	1214	alien	1138743197
131347	1214	aliens	1557167792
131454	1214	aliens	1328612660
136355	1214	aliens	1440152253
137365	1214	aliens	1306967333
140182	1214	aliens	1449704438
141103	1214	aliens	1466693429
141263	1214	alien	1341125611
142337	1214	aliens	1573076197
143878	1214	alien	1565199015
144394	1214	alien	1562193329
144394	1214	aliens	1562193293
145281	1214	aliens	1527220098
145701	1214	aliens	1262766835
146338	1214	aliens	1461687780
147045	1214	Alien	1139047843
149044	1214	alien	1514305025
149044	1214	aliens	1514304960
149463	1214	aliens	1248863959
151342	1214	aliens	1244857196
151732	1214	aliens	1409358297
153372	1214	alien	1468541181
153372	1214	aliens	1468541184
154146	1214	alien	1537722434
154184	1214	aliens	1343329617
154396	1214	aliens	1455971131
155146	1214	alien	1421010049
155146	1214	aliens	1421010029
3394	1215	fantasy	1525387080
3394	1215	sequel	1525387694
6550	1215	zombie	1528513337
25901	1215	fantasy	1563663175
53084	1215	zombie	1299781984
56238	1215	fantasy	1242989221
65888	1215	zombie	1260380117
95673	1215	sequel	1446094976
111075	1215	zombie	1244996334
127019	1215	fantasy	1307235812
138476	1215	zombie	1137301954
21096	1221	sequel	1245288820
23544	1221	sequel	1137737081
30309	1221	sequel	1245017210
51640	1221	sequel	1438661525
66976	1221	sequel	1290462881
85350	1221	sequel	1273664231
123527	1221	sequel	1529298892
136837	1221	sequel	1263686939
140454	1221	sequel	1150913288
6550	1232	alien	1528592653
6550	1234	20th century	1528513390
6550	1241	zombie	1528512697
15078	1241	zombie	1298324623
38451	1241	zombie	1428024284
61610	1241	zombie	1438475672
85350	1241	zombie	1273666920
86942	1241	zombie	1240898279
89177	1241	zombie	1315947967
90691	1241	zombie	1242996943
117911	1241	zombie	1481619232
138476	1241	zombie	1137301966
155146	1241	zombie	1503090404
6550	1247	college	1528513422
143000	1247	college	1534962492
5692	1251	fantasy	1537118341
20917	1251	fantasy	1518614608
31047	1251	fantasy	1464064780
45361	1251	fantasy	1367108270
98750	1251	fantasy	1440741349
144999	1251	fantasy	1261205815
6038	1253	aliens	1416407411
6550	1253	alien technology	1528593272
21096	1253	aliens	1246246784
47969	1253	aliens	1484079871
53304	1253	aliens	1450213410
53708	1253	aliens	1291757943
79880	1253	aliens	1243345312
89320	1253	aliens	1147411393
92770	1253	aliens	1489601056
94552	1253	aliens	1466117555
110243	1253	aliens	1151966114
112917	1253	aliens	1242133468
131347	1253	aliens	1138483118
140182	1253	aliens	1449703325
9597	1255	alien invasion	1237486551
9597	1255	aliens	1237486551
13788	1255	aliens	1447170052
21096	1255	aliens	1247179729
86942	1255	alien invasion	1240992913
86942	1255	aliens	1240992897
94552	1255	alien invasion	1466746048
94552	1255	aliens	1466746041
110243	1255	aliens	1195768536
126013	1255	aliens	1283754904
151228	1255	aliens	1378661547
15204	1261	zombie	1555764779
40638	1261	zombie	1279132626
68096	1261	zombie	1561871262
83243	1261	zombie	1350797674
85115	1261	zombie	1451517142
89977	1261	zombie	1572283662
90691	1261	zombie	1252613157
138476	1261	zombie	1137301973
2730	1265	Fantasy	1450770380
11952	1265	Fantasy	1268551618
40187	1265	Fantasy	1271390407
61718	1265	Fantasy	1457144238
61973	1265	Fantasy	1430711517
62048	1265	Fantasy	1427999746
83426	1265	Fantasy	1331127512
83844	1265	Fantasy	1228122480
91866	1265	Fantasy	1399684619
95615	1265	Fantasy	1279734752
96795	1265	Fantasy	1503410747
97160	1265	Fantasy	1357138321
103598	1265	Fantasy	1311008656
105728	1265	Fantasy	1480386124
128779	1265	Fantasy	1242942737
141625	1265	Fantasy	1440107553
142682	1265	Fantasy	1549749540
148306	1265	Fantasy	1461885443
149463	1265	Fantasy	1420148835
41275	1270	fantasy	1320785595
62014	1270	fantasy	1308756684
64966	1270	sequel	1137169215
86425	1270	fantasy	1365945393
91866	1270	fantasy	1396417680
34164	1275	fantasy	1411188948
123527	1275	fantasy	1533975659
44616	1282	Fantasy	1532824591
61610	1282	Fantasy	1494110951
80976	1282	Fantasy	1435777326
123527	1282	Fantasy	1434867204
44444	1291	Sequel	1506745478
56238	1291	Sequel	1242987321
84824	1291	Sequel	1420974496
116319	1291	Sequel	1513051089
147750	1291	Sequel	1340921201
264	1297	college	1543392578
6588	1297	college	1298187630
8730	1297	college	1424216856
10231	1297	college	1473414182
15558	1297	college	1434412117
21096	1297	college	1245834495
35956	1297	college	1441705996
52610	1297	college	1283564772
62925	1297	college	1290968250
79880	1297	college	1241550876
110243	1297	college	1229558691
116684	1297	college	1283563950
155146	1297	college	1534104580
6038	1301	aliens	1416325803
6550	1301	alien planet	1528774469
47969	1301	alien technology	1470866184
47969	1301	aliens	1470866163
54838	1301	aliens	1240876778
3150	1302	fantasy	1267428259
6550	1302	ghost	1528593578
19930	1302	fantasy	1186684141
34164	1302	fantasy	1469998121
84442	1302	fantasy	1154127738
101874	1302	fantasy	1488244298
131347	1302	fantasy	1404706266
143000	1302	fantasy	1528488697
143964	1302	fantasy	1241912917
3394	1320	Alien	1530966926
3394	1320	aliens	1530966899
3394	1320	sequel	1530966931
6550	1320	alien	1527452819
6550	1320	sequel	1527452819
6773	1320	Alien	1494847846
11588	1320	Alien	1463242682
11588	1320	aliens	1463242693
11588	1320	sequel	1463242675
12493	1320	aliens	1496193636
13788	1320	aliens	1447159649
16134	1320	alien	1550021598
16134	1320	aliens	1550021596
21096	1320	aliens	1245451314
47969	1320	Alien	1267990662
47969	1320	sequel	1271334451
54838	1320	sequel	1279643240
56238	1320	Alien	1242989423
56238	1320	aliens	1242989425
56238	1320	sequel	1242989437
61891	1320	aliens	1170157820
78897	1320	Alien	1448368297
78897	1320	aliens	1448368284
78897	1320	sequel	1448368293
83453	1320	aliens	1449551703
84442	1320	aliens	1154127487
84442	1320	sequel	1154127502
84533	1320	sequel	1280000661
94552	1320	Alien	1466745083
94552	1320	aliens	1466745073
98936	1320	sequel	1263872427
102482	1320	Alien	1542510595
102482	1320	aliens	1542510584
104394	1320	Alien	1247636120
104394	1320	aliens	1247636127
104394	1320	sequel	1247636139
105728	1320	Alien	1518056283
110243	1320	aliens	1195769058
119580	1320	Alien	1525641564
123527	1320	Alien	1540743586
123527	1320	aliens	1434948042
146703	1320	aliens	1555195384
147045	1320	Alien	1139047813
147750	1320	aliens	1472728871
147750	1320	sequel	1472728866
149044	1320	Alien	1514454615
149044	1320	aliens	1514454604
151342	1320	aliens	1244857432
153372	1320	aliens	1468541814
155146	1320	Alien	1439416047
155146	1320	aliens	1438700099
6550	1322	ghost	1528611414
6550	1322	sequel	1528611414
6550	1324	ghost	1528611336
6550	1328	sequel	1528611394
105728	1328	sequel	1537845566
14116	1340	sequel	1181578579
120343	1342	fantasy	1465004452
3394	1347	fantasy	1531031713
9391	1356	aliens	1534722615
11952	1356	aliens	1268552113
13788	1356	aliens	1446132803
15204	1356	aliens	1555849097
15560	1356	aliens	1464699619
21096	1356	aliens	1250129881
26621	1356	aliens	1487893635
60192	1356	aliens	1284811247
71097	1356	aliens	1320282200
95673	1356	sequel	1405712177
101096	1356	aliens	1538192166
102222	1356	aliens	1423852010
110966	1356	aliens	1403307722
112887	1356	aliens	1570686196
133412	1356	aliens	1278958838
140018	1356	aliens	1574186037
151732	1356	aliens	1553201061
6550	1357	pianist	1528593385
6550	1370	sequel	1527452847
34253	1370	sequel	1537714254
51799	1370	sequel	1445459164
95673	1370	sequel	1354497986
13788	1371	aliens	1446133213
21096	1371	aliens	1250130153
31047	1371	aliens	1527258412
106730	1371	aliens	1303948752
13788	1372	aliens	1446132975
21096	1372	aliens	1250130013
26621	1372	aliens	1487893777
27560	1372	aliens	1534981361
145650	1372	aliens	1347774031
7295	1373	aliens	1435322989
13788	1373	aliens	1446133183
21096	1373	aliens	1250130206
26621	1373	aliens	1487893821
101096	1373	aliens	1538192117
106730	1373	aliens	1303949308
133412	1373	aliens	1278958765
13788	1374	aliens	1446132848
21096	1374	aliens	1250129858
106730	1374	aliens	1303946936
13788	1375	aliens	1446132892
21096	1375	aliens	1250130090
106730	1375	aliens	1304116997
141263	1375	aliens	1340350375
106730	1376	aliens	1304117146
145650	1376	Aliens	1347775481
19930	1377	fantasy	1186684119
31197	1377	fantasy	1351741976
45004	1377	fantasy	1411600808
66999	1377	sequel	1484298178
6550	1379	sequel	1527460819
90441	1379	sequel	1498428827
4429	1381	sequel	1525483678
21096	1381	sequel	1312143412
6550	1388	sequel	1528612493
155025	1388	sequel	1167681418
6550	1389	sequel	1528611946
56238	1389	sequel	1404420219
13788	1391	aliens	1446132347
21096	1391	aliens	1245449904
22779	1391	alien invasion	1526414394
22779	1391	aliens	1526414481
36312	1391	alien invasion	1243748783
36312	1391	aliens	1243748760
37329	1391	aliens	1370735066
43201	1391	alien invasion	1553535797
43201	1391	aliens	1553535792
56645	1391	alien invasion	1241775203
62707	1391	alien invasion	1149144502
62707	1391	aliens	1149144502
89445	1391	aliens	1484093772
94552	1391	alien invasion	1466744592
94552	1391	aliens	1466744572
95673	1391	aliens	1257812464
100016	1391	aliens	1433678244
110243	1391	aliens	1152156849
117009	1391	alien invasion	1325944539
117009	1391	aliens	1325944535
131454	1391	alien invasion	1328611444
131454	1391	aliens	1328611447
131888	1391	alien invasion	1215913291
143964	1391	alien invasion	1241912071
149463	1391	aliens	1249916295
151732	1391	aliens	1548308238
154396	1391	alien invasion	1455972152
154396	1391	aliens	1455972143
6550	1410	sequel	1528351913
6550	1425	animal	1528509844
6550	1449	alien contact	1528513100
6550	1495	sequel	1527450913
